Date,Nationwide,Seoul
2018-11-05 00:00:00+00:00,0.0003,0.0009
2018-11-12 00:00:00+00:00,0.0001,0.0007000000000000001
2018-11-19 00:00:00+00:00,0.0,0.0005
2018-11-26 00:00:00+00:00,0.0,0.0003
2018-12-03 00:00:00+00:00,0.0,0.0002
2018-12-10 00:00:00+00:00,-0.0001,0.0
2018-12-17 00:00:00+00:00,-0.0002,0.0
2018-12-24 00:00:00+00:00,-0.0001,-0.0001
2018-12-31 00:00:00+00:00,-0.0001,0.0
2019-01-07 00:00:00+00:00,-0.0002,-0.0001
2019-01-14 00:00:00+00:00,-0.0003,-0.0001
2019-01-21 00:00:00+00:00,-0.0003,-0.0002
2019-01-28 00:00:00+00:00,-0.0003,-0.0003
2019-02-11 00:00:00+00:00,-0.0005,-0.0004
2019-02-18 00:00:00+00:00,-0.0004,-0.0004
2019-02-25 00:00:00+00:00,-0.0005,-0.0005
2019-03-04 00:00:00+00:00,-0.0004,-0.0004
2019-03-11 00:00:00+00:00,-0.0007000000000000001,-0.0004
2019-03-18 00:00:00+00:00,-0.0007000000000000001,-0.0003
2019-03-25 00:00:00+00:00,-0.0006,-0.0004
2019-04-01 00:00:00+00:00,-0.0005,-0.0003
2019-04-08 00:00:00+00:00,-0.0003,-0.0003
2019-04-15 00:00:00+00:00,-0.0003,-0.0001
2019-04-22 00:00:00+00:00,-0.0003,-0.0003
2019-04-29 00:00:00+00:00,-0.0004,-0.0001
2019-05-06 00:00:00+00:00,-0.0003,-0.0001
2019-05-13 00:00:00+00:00,-0.0004,-0.0001
2019-05-20 00:00:00+00:00,-0.0004,-0.0003
2019-05-27 00:00:00+00:00,-0.0008,-0.0003
2019-06-03 00:00:00+00:00,-0.0005,-0.0001
2019-06-10 00:00:00+00:00,-0.0003,-0.0001
2019-06-17 00:00:00+00:00,-0.0003,0.0001
2019-06-24 00:00:00+00:00,-0.0001,0.0006
2019-07-01 00:00:00+00:00,-0.0001,0.0009
2019-07-08 00:00:00+00:00,-0.0003,0.0011
2019-07-15 00:00:00+00:00,-0.0001,0.0011
2019-07-22 00:00:00+00:00,-0.0002,0.0011
2019-07-29 00:00:00+00:00,-0.0001,0.001
2019-08-05 00:00:00+00:00,0.0,0.0011
2019-08-12 00:00:00+00:00,0.0002,0.0009
2019-08-19 00:00:00+00:00,0.0001,0.001
2019-08-26 00:00:00+00:00,0.0,0.0011
2019-09-02 00:00:00+00:00,0.0001,0.0013
2019-09-16 00:00:00+00:00,0.0,0.001
2019-09-23 00:00:00+00:00,0.0002,0.0015
2019-09-30 00:00:00+00:00,0.0003,0.0015
2019-10-07 00:00:00+00:00,0.0004,0.0013
2019-10-14 00:00:00+00:00,0.0003,0.0015
2019-10-21 00:00:00+00:00,0.0003,0.0015
2019-10-28 00:00:00+00:00,0.0003,0.0015
2019-11-04 00:00:00+00:00,0.0004,0.0014000000000000002
2019-11-11 00:00:00+00:00,0.0005,0.0013
2019-11-18 00:00:00+00:00,0.0007000000000000001,0.002
2019-11-25 00:00:00+00:00,0.0007000000000000001,0.0018
2019-12-02 00:00:00+00:00,0.0009,0.0025
2019-12-09 00:00:00+00:00,0.001,0.0024
2019-12-16 00:00:00+00:00,0.0009,0.002
2019-12-23 00:00:00+00:00,0.0011,0.0019
2019-12-30 00:00:00+00:00,0.0009,0.0017000000000000001
2020-01-06 00:00:00+00:00,0.0008,0.0014000000000000002
2020-01-13 00:00:00+00:00,0.001,0.0015
2020-01-20 00:00:00+00:00,0.0011,0.0016
2020-02-03 00:00:00+00:00,0.0017000000000000001,0.0022
2020-02-10 00:00:00+00:00,0.0017000000000000001,0.0014000000000000002
2020-02-17 00:00:00+00:00,0.0016,0.0017000000000000001
2020-02-24 00:00:00+00:00,0.0015,0.0016
2020-03-02 00:00:00+00:00,0.0012,0.0014000000000000002
2020-03-09 00:00:00+00:00,0.0016,0.0014000000000000002
2020-03-16 00:00:00+00:00,0.0013,0.0012
2020-03-23 00:00:00+00:00,0.001,0.0006
2020-03-30 00:00:00+00:00,0.0006,0.0004
2020-04-06 00:00:00+00:00,0.0005,0.0003
2020-04-13 00:00:00+00:00,0.0003,0.0002
2020-04-20 00:00:00+00:00,0.0004,0.0
2020-05-04 00:00:00+00:00,0.0003,0.0
2020-05-11 00:00:00+00:00,0.0003,0.0
2020-05-18 00:00:00+00:00,0.0006,0.0003
2020-05-25 00:00:00+00:00,0.0007000000000000001,0.0005
2020-06-01 00:00:00+00:00,0.0009,0.0008
2020-06-08 00:00:00+00:00,0.0011,0.0015
2020-06-15 00:00:00+00:00,0.0016,0.0021
2020-06-22 00:00:00+00:00,0.0031,0.0044
2020-06-29 00:00:00+00:00,0.0027,0.0049
2020-07-06 00:00:00+00:00,0.0026,0.005600000000000001
2020-07-13 00:00:00+00:00,0.0027,0.0063
2020-07-20 00:00:00+00:00,0.0024,0.0058
2020-07-27 00:00:00+00:00,0.0023,0.0053
2020-08-03 00:00:00+00:00,0.002,0.0039000000000000003
2020-08-10 00:00:00+00:00,0.0025,0.0053
2020-08-17 00:00:00+00:00,0.0021,0.0044
2020-08-24 00:00:00+00:00,0.0023,0.0043
2020-08-31 00:00:00+00:00,0.0019,0.0038
2020-09-07 00:00:00+00:00,0.0018,0.0034999999999999996
2020-09-14 00:00:00+00:00,0.002,0.0037
2020-09-21 00:00:00+00:00,0.0019,0.0028000000000000004
2020-10-05 00:00:00+00:00,0.002,0.0024
2020-10-12 00:00:00+00:00,0.0018,0.0022
2020-10-19 00:00:00+00:00,0.0025,0.0031
2020-10-26 00:00:00+00:00,0.0028000000000000004,0.003
2020-11-02 00:00:00+00:00,0.003,0.0033
2020-11-09 00:00:00+00:00,0.003,0.003
2020-11-16 00:00:00+00:00,0.0037,0.0029
2020-11-23 00:00:00+00:00,0.0043,0.0031
2020-11-30 00:00:00+00:00,0.004,0.0027
2020-12-07 00:00:00+00:00,0.004,0.0037
2020-12-14 00:00:00+00:00,0.004699999999999999,0.0036
2020-12-21 00:00:00+00:00,0.0034999999999999996,0.0038
2020-12-28 00:00:00+00:00,0.0040999999999999995,0.0045000000000000005
2021-01-04 00:00:00+00:00,0.0034000000000000002,0.0039000000000000003
2021-01-11 00:00:00+00:00,0.0040999999999999995,0.0038
2021-01-18 00:00:00+00:00,0.004,0.0039000000000000003
2021-01-25 00:00:00+00:00,0.0039000000000000003,0.0038
2021-02-01 00:00:00+00:00,0.0046,0.004
2021-02-15 00:00:00+00:00,0.0051,0.0042
2021-02-22 00:00:00+00:00,0.0048,0.0038
2021-03-01 00:00:00+00:00,0.0046,0.0034000000000000002
2021-03-08 00:00:00+00:00,0.004,0.0032
2021-03-15 00:00:00+00:00,0.0038,0.0028000000000000004
2021-03-22 00:00:00+00:00,0.004,0.0024
2021-03-29 00:00:00+00:00,0.0038,0.002
2021-04-05 00:00:00+00:00,0.0036,0.0028000000000000004
2021-04-12 00:00:00+00:00,0.0029,0.0022
2021-04-19 00:00:00+00:00,0.0033,0.0022
2021-04-26 00:00:00+00:00,0.0032,0.0028000000000000004
2021-05-03 00:00:00+00:00,0.0028000000000000004,0.0023
2021-05-10 00:00:00+00:00,0.0032,0.0028000000000000004
2021-05-17 00:00:00+00:00,0.0028000000000000004,0.0022
2021-05-24 00:00:00+00:00,0.0039000000000000003,0.0034999999999999996
2021-05-31 00:00:00+00:00,0.0038,0.0037
2021-06-07 00:00:00+00:00,0.0042,0.0038
2021-06-14 00:00:00+00:00,0.0039000000000000003,0.0033
2021-06-21 00:00:00+00:00,0.0036,0.0034000000000000002
2021-06-28 00:00:00+00:00,0.0042,0.004
2021-07-05 00:00:00+00:00,0.0034999999999999996,0.0027
2021-07-12 00:00:00+00:00,0.0038,0.0027
2021-07-19 00:00:00+00:00,0.0040999999999999995,0.0036
2021-07-26 00:00:00+00:00,0.0039000000000000003,0.0027
2021-08-02 00:00:00+00:00,0.0033,0.0023
2021-08-09 00:00:00+00:00,0.0045000000000000005,0.0038
2021-08-16 00:00:00+00:00,0.0039000000000000003,0.0034000000000000002
2021-08-23 00:00:00+00:00,0.0051,0.0045000000000000005
2021-08-30 00:00:00+00:00,0.0049,0.0040999999999999995
2021-09-06 00:00:00+00:00,0.0048,0.0045000000000000005
2021-09-13 00:00:00+00:00,0.004699999999999999,0.0038
2021-09-27 00:00:00+00:00,0.0055000000000000005,0.0044
2021-10-04 00:00:00+00:00,0.004,0.0028000000000000004
2021-10-11 00:00:00+00:00,0.0036,0.0032
2021-10-18 00:00:00+00:00,0.0042,0.0024
2021-10-25 00:00:00+00:00,0.0034999999999999996,0.0025
2021-11-01 00:00:00+00:00,0.0029,0.0022
2021-11-08 00:00:00+00:00,0.0025,0.0019
2021-11-15 00:00:00+00:00,0.0022,0.0016
2021-11-22 00:00:00+00:00,0.0019,0.0015
2021-11-29 00:00:00+00:00,0.0016,0.0014000000000000002
2021-12-06 00:00:00+00:00,0.0015,0.001
2021-12-13 00:00:00+00:00,0.0012,0.0007000000000000001
2021-12-20 00:00:00+00:00,0.0012,0.0008
2021-12-27 00:00:00+00:00,0.0009,0.0007000000000000001
2022-01-03 00:00:00+00:00,0.0005,0.0005
2022-01-10 00:00:00+00:00,0.0005,0.0003
2022-01-17 00:00:00+00:00,0.0005,0.0003
2022-01-24 00:00:00+00:00,0.0004,0.0003
2022-02-07 00:00:00+00:00,0.0004,0.0002
2022-02-14 00:00:00+00:00,0.0003,0.0001
2022-02-21 00:00:00+00:00,0.0002,0.0001
2022-02-28 00:00:00+00:00,0.0002,0.0001
2022-03-07 00:00:00+00:00,0.0002,0.0001
2022-03-14 00:00:00+00:00,0.0003,0.0001
2022-03-21 00:00:00+00:00,0.0004,0.0002
2022-03-28 00:00:00+00:00,0.0005,0.0002
2022-04-04 00:00:00+00:00,0.0005,0.0003
2022-04-11 00:00:00+00:00,0.0005,0.0004
2022-04-18 00:00:00+00:00,0.0006,0.0004
2022-04-25 00:00:00+00:00,0.0005,0.0004
2022-05-02 00:00:00+00:00,0.0005,0.0005
2022-05-09 00:00:00+00:00,0.0005,0.0004
2022-05-16 00:00:00+00:00,0.0003,0.0004
2022-05-23 00:00:00+00:00,0.0003,0.0005
2022-05-30 00:00:00+00:00,0.0001,0.0004
2022-06-06 00:00:00+00:00,0.0001,0.0003
2022-06-13 00:00:00+00:00,-0.0001,0.0002
2022-06-20 00:00:00+00:00,-0.0001,0.0002
2022-06-27 00:00:00+00:00,-0.0001,0.0
2022-07-04 00:00:00+00:00,-0.0003,0.0
2022-07-11 00:00:00+00:00,-0.0003,0.0
2022-07-18 00:00:00+00:00,-0.0005,-0.0002
2022-07-25 00:00:00+00:00,-0.0005,-0.0003
2022-08-01 00:00:00+00:00,-0.0003,-0.0001
2022-08-08 00:00:00+00:00,-0.0006,-0.0004
2022-08-15 00:00:00+00:00,-0.0005,-0.0004
2022-08-22 00:00:00+00:00,-0.0006,-0.0004
2022-08-29 00:00:00+00:00,-0.0009,-0.0007000000000000001
2022-09-05 00:00:00+00:00,-0.001,-0.0008
2022-09-19 00:00:00+00:00,-0.0022,-0.0022
2022-09-26 00:00:00+00:00,-0.0019,-0.0018
2022-10-03 00:00:00+00:00,-0.0017000000000000001,-0.0015
2022-10-10 00:00:00+00:00,-0.0016,-0.0012
2022-10-17 00:00:00+00:00,-0.0019,-0.0023
2022-10-24 00:00:00+00:00,-0.0021,-0.0021
2022-10-31 00:00:00+00:00,-0.0028000000000000004,-0.003
2022-11-07 00:00:00+00:00,-0.003,-0.0032
2022-11-14 00:00:00+00:00,-0.0045000000000000005,-0.0036
2022-11-21 00:00:00+00:00,-0.0039000000000000003,-0.0033
2022-11-28 00:00:00+00:00,-0.0032,-0.0033
2022-12-05 00:00:00+00:00,-0.0048,-0.0042
2022-12-12 00:00:00+00:00,-0.0033,-0.0036
2022-12-19 00:00:00+00:00,-0.0043,-0.0046
2022-12-26 00:00:00+00:00,-0.0037,-0.0039000000000000003
2023-01-02 00:00:00+00:00,-0.0037,-0.0033
2023-01-09 00:00:00+00:00,-0.0037,-0.0038
2023-01-16 00:00:00+00:00,-0.0038,-0.0054
2023-01-30 00:00:00+00:00,-0.004,-0.0051
2023-02-06 00:00:00+00:00,-0.0040999999999999995,-0.0039000000000000003
2023-02-13 00:00:00+00:00,-0.0036,-0.003
2023-02-20 00:00:00+00:00,-0.0036,-0.0036
2023-02-27 00:00:00+00:00,-0.0027,-0.0023
2023-03-06 00:00:00+00:00,-0.0027,-0.003
2023-03-13 00:00:00+00:00,-0.0033,-0.0029
2023-03-20 00:00:00+00:00,-0.0043,-0.0028000000000000004
2023-03-27 00:00:00+00:00,-0.0024,-0.0026
2023-04-03 00:00:00+00:00,-0.0028000000000000004,-0.0024
2023-04-10 00:00:00+00:00,-0.0019,-0.0019
2023-04-17 00:00:00+00:00,-0.0025,-0.0026
2023-04-24 00:00:00+00:00,-0.0017000000000000001,-0.0019
2023-05-01 00:00:00+00:00,-0.0013,-0.0013
2023-05-08 00:00:00+00:00,-0.0013,-0.0012
2023-05-15 00:00:00+00:00,-0.0017000000000000001,-0.0017000000000000001
2023-05-22 00:00:00+00:00,-0.0011,-0.0011
2023-05-29 00:00:00+00:00,-0.0007000000000000001,-0.0004
2023-06-05 00:00:00+00:00,-0.0007000000000000001,-0.0005
2023-06-12 00:00:00+00:00,-0.001,-0.0008
2023-06-19 00:00:00+00:00,-0.0009,-0.0007000000000000001
2023-06-26 00:00:00+00:00,-0.0007000000000000001,-0.0005
2023-07-03 00:00:00+00:00,-0.0004,-0.0002
2023-07-10 00:00:00+00:00,-0.0006,-0.0008
2023-07-17 00:00:00+00:00,-0.0005,-0.0007000000000000001
2023-07-24 00:00:00+00:00,-0.0002,-0.0002
2023-07-31 00:00:00+00:00,-0.0002,0.0
2023-08-07 00:00:00+00:00,-0.0001,0.0
2023-08-14 00:00:00+00:00,0.0001,0.0003
2023-08-21 00:00:00+00:00,0.0002,0.0008
2023-08-28 00:00:00+00:00,0.0003,0.0008
2023-09-04 00:00:00+00:00,0.0002,0.0004
2023-09-11 00:00:00+00:00,0.0003,0.0007000000000000001
2023-09-18 00:00:00+00:00,0.0003,0.0006
2023-09-25 00:00:00+00:00,0.0003,0.0005
2023-10-09 00:00:00+00:00,0.0002,0.0006
2023-10-16 00:00:00+00:00,0.0002,0.0006
2023-10-23 00:00:00+00:00,0.0002,0.0004
2023-10-30 00:00:00+00:00,0.0,0.0
2023-11-06 00:00:00+00:00,0.0,0.0001
2023-11-13 00:00:00+00:00,-0.0001,-0.0001
2023-11-20 00:00:00+00:00,-0.0003,-0.0001
2023-11-27 00:00:00+00:00,-0.0002,-0.0003
2023-12-04 00:00:00+00:00,-0.0002,-0.0002
2023-12-11 00:00:00+00:00,-0.0004,-0.0004
2023-12-18 00:00:00+00:00,-0.0003,-0.0004
2023-12-25 00:00:00+00:00,-0.0002,-0.0003
2024-01-01 00:00:00+00:00,-0.0003,-0.0003
2024-01-08 00:00:00+00:00,-0.0003,-0.0005
2024-01-15 00:00:00+00:00,-0.0004,-0.0004
2024-01-22 00:00:00+00:00,-0.0003,-0.0003
2024-01-29 00:00:00+00:00,-0.0004,-0.0005
2024-02-05 00:00:00+00:00,-0.0003,-0.0004
2024-02-19 00:00:00+00:00,-0.0003,-0.0004
2024-02-26 00:00:00+00:00,-0.0005,-0.0003
2024-03-04 00:00:00+00:00,-0.0003,-0.0003
2024-03-11 00:00:00+00:00,-0.0004,-0.0004
2024-03-18 00:00:00+00:00,-0.0003,-0.0004
2024-03-25 00:00:00+00:00,-0.0003,-0.0004
2024-04-01 00:00:00+00:00,-0.0006,-0.0006
2024-04-08 00:00:00+00:00,-0.0004,-0.0002
2024-04-15 00:00:00+00:00,-0.0005,-0.0001
2024-04-22 00:00:00+00:00,-0.0004,-0.0001
2024-04-29 00:00:00+00:00,-0.0003,-0.0002
2024-05-06 00:00:00+00:00,-0.0003,0.0
2024-05-13 00:00:00+00:00,-0.0003,0.0
2024-05-20 00:00:00+00:00,-0.0003,0.0001
2024-05-27 00:00:00+00:00,-0.0004,0.0002
2024-06-03 00:00:00+00:00,-0.0002,0.0004
2024-06-10 00:00:00+00:00,-0.0001,0.0006
2024-06-17 00:00:00+00:00,-0.0001,0.0007000000000000001
2024-06-24 00:00:00+00:00,-0.0001,0.0011
2024-07-01 00:00:00+00:00,0.0,0.0009
2024-07-08 00:00:00+00:00,-0.0001,0.0012
2024-07-15 00:00:00+00:00,0.0002,0.0017000000000000001
2024-07-22 00:00:00+00:00,0.0002,0.0019
2024-07-29 00:00:00+00:00,0.0003,0.0022
2024-08-05 00:00:00+00:00,0.0002,0.0022
2024-08-12 00:00:00+00:00,0.0005,0.0026
2024-08-19 00:00:00+00:00,0.0004,0.0025
2024-08-26 00:00:00+00:00,0.0005,0.0025
2024-09-02 00:00:00+00:00,0.0005,0.0022
2024-09-09 00:00:00+00:00,0.0004,0.0016
2024-09-23 00:00:00+00:00,0.0003,0.0018
2024-09-30 00:00:00+00:00,0.0002,0.0009
2024-10-07 00:00:00+00:00,0.0003,0.001
2024-10-14 00:00:00+00:00,0.0002,0.0012
2024-10-21 00:00:00+00:00,0.0,0.0008
2024-10-28 00:00:00+00:00,0.0001,0.0009
2024-11-04 00:00:00+00:00,0.0,0.0007000000000000001
